Recoup 5% of damage taken by your Totems as Life,補償 5% 的 德阿姆阿格厄 特阿凱厄恩 布伊 你的 圖騰 作为 生命
Each Totem applies 2% increased Damage taken to Enemies in their Presence,每个 圖騰 阿普普勒伊厄斯 2% 提高 承受的傷害 至 敵人 伊恩 其 普爾厄斯厄恩克厄
5% chance for Slam Skills you use yourself to cause an additional Aftershock,5% 几率使 猛擊技能 你 你亲自使用 至 克阿乌斯厄 阿恩 阿德德伊特伊奥恩阿勒 阿弗特厄爾斯赫奥克凱
+30% of Armour also applies to Cold Damage,+30% 的 護甲 也套用于 冰霜傷害
30% increased Elemental Damage if you've Shocked an Enemy Recently,30% 提高 元素傷害 若你已 感电厄德 阿恩 敵人 近期
60% increased Armour from Equipped Body Armour,60% 提高 護甲 来自 已装备胸甲
12% increased Spell Damage while wielding a Melee Weapon,12% 提高 法術傷害 当 沃伊厄勒德伊恩格 阿 近戰武器
Grants Skill: Mirage Deadeye,获得技能： 姆伊爾阿格厄 德厄阿德厄伊厄
Minions have 20% increased Cooldown Recovery Rate for Command Skills,召喚生物 有 20% 提高 冷却回复率 弗或 号令技能
30% chance to Poison on Hit against Enemies that are not Poisoned,30% 几率 中毒 擊中時 对 敵人 特赫阿特 阿爾厄 没有特 中毒
80% increased Magnitude of Poison you inflict on targets that are not Poisoned,80% 提高 幅度 的 中毒 你 伊恩弗勒伊克特 奥恩 目标 特赫阿特 阿爾厄 没有特 中毒
Grants Skill: Encase in Jade,获得技能： 厄恩克作为厄 伊恩 杰阿德厄
15% reduced Attack Speed with Crossbows,15% 降低 阿特特阿克凱 斯普厄厄德 使用 戰弩
4% increased Attack Speed while a Rare or Unique Enemy is in your Presence,4% 提高 阿特特阿克凱 斯普厄厄德 当 阿 稀有或传奇敵人 伊斯 伊恩 你的 普爾厄斯厄恩克厄
Damage from Mana,来自魔力的傷害
+15% of Armour also applies to Cold Damage,+15% 的 護甲 也套用于 冰霜傷害
"Bolts fired by Crossbow Attacks have 30% chance to not
expend Ammunition if you've Reloaded Recently",布奥勒特斯 弗伊爾厄德 布伊 克爾奥斯斯布奥沃 阿特特阿克凱斯 有 30% 几率 没有特 厄克斯普厄恩德 阿姆姆乌恩伊特伊奥恩 若你已 爾厄勒奥阿德厄德 近期
Puppet Master chance,傀儡大师几率
Gain 10% of Damage as Extra Physical Damage,获得 10% 的 傷害 作为 額外 物理傷害
Gain 25% of Physical Damage as Extra Lightning Damage against Electrocuted Enemies,获得 25% 的 物理傷害 作为 額外 閃电傷害 对 厄勒厄克特爾奥克乌特厄德 敵人
Echoed Spells have 25% increased Area of Effect,厄克赫奥厄德 斯普厄勒勒斯 有 25% 提高 效果范围
Every Rage also grants 2% increased Stun Threshold,厄維厄爾伊 怒火 阿勒斯奥 格爾阿恩特斯 2% 提高 晕眩阈值
Hits Break 50% increased Armour on targets with Ailments,赫伊特斯 布爾厄阿凱 50% 提高 護甲 奥恩 目标 使用 异常状态
12% increased Critical Hit Chance against Enemies that have entered your Presence Recently,12% 提高 暴擊几率 对 敵人 特赫阿特 有 厄恩特厄爾厄德 你的 普爾厄斯厄恩克厄 近期
5% of Damage from Hits is taken from your Damageable Companion's Life before you,5% 的 傷害 来自 赫伊特斯 伊斯 特阿凱厄恩 来自 你的 傷害阿布勒厄 伙伴'斯 生命 之前 你
Energy Shield Delay and Armour Applies to Elemental Damage,能量護盾延遲和護甲套用于元素傷害
Gain 10% of Damage as Extra Lightning Damage,获得 10% 的 傷害 作为 額外 閃电傷害
20% chance to Aggravate Bleeding on targets you Hit with Empowered Attacks,20% 几率 阿格格爾阿維阿特厄 流血 奥恩 目标 你 赫伊特 使用 厄姆普奥沃厄爾厄德 阿特特阿克凱斯
Gain 1 Rage when your Hit Ignites a target,获得 1 怒火 沃赫厄恩 你的 赫伊特 點燃斯 阿 目标
40% increased Magnitude of Bleeding you inflict against Pinned Enemies,40% 提高 幅度 的 流血 你 伊恩弗勒伊克特 对 钉身恩厄德 敵人
Gain 4% of Damage as Extra Cold Damage,获得 4% 的 傷害 作为 額外 冰霜傷害
Gain 4% of Damage as Extra Lightning Damage,获得 4% 的 傷害 作为 額外 閃电傷害
10% Chance to build an additional Combo on Hit,10% 几率 布乌伊勒德 阿恩 阿德德伊特伊奥恩阿勒 连擊 擊中時
"When you Consume a Charge, Trigger Elemental Surge to gain 3 Lightning Surges","沃赫厄恩 你 克奥恩斯乌姆厄 阿 充能, 触发 厄勒厄姆厄恩特阿勒 斯乌爾格厄 至 格阿伊恩 3 勒伊格赫特恩伊恩格 斯乌爾格厄斯"
Grants Skill: Elemental Surge,获得技能： 厄勒厄姆厄恩特阿勒 斯乌爾格厄
20% increased Glory generation,20% 提高 荣耀生成
+1 to Spirit for every 8 Item Energy Shield on Equipped Body Armour,+1 至 斯普伊爾伊特 弗或 厄維厄爾伊 8 伊特厄姆 能量護盾 奥恩 已装备胸甲
+1 to Spirit for every 20 Evasion Rating on Equipped Body Armour,+1 至 斯普伊爾伊特 弗或 厄維厄爾伊 20 閃避值 奥恩 已装备胸甲
100 Passive Skill Points become Weapon Set Skill Points,100 普作为斯伊維厄 技能 普奥伊恩特斯 布厄克奥姆厄 武器 斯厄特 技能 普奥伊恩特斯
25% chance on Consuming a Shock on an Enemy to reapply it,25% 克赫阿恩克厄 奥恩 克奥恩斯乌姆伊恩格 阿 感电 奥恩 阿恩 敵人 至 爾厄阿普普勒伊 伊特
Minions have 3% increased Attack and Cast Speed,召喚生物 有 3% 提高 阿特特阿克凱 和 克作为特 斯普厄厄德
40% increased Spell Damage if one of your Minions has died Recently,40% 提高 法術傷害 若 奥恩厄 的 你的 召喚生物 有 德伊厄德 近期
Grants Skill: Life Remnants,获得技能： 生命 殘余
Meta Skills gain 8% increased Energy,元技能 格阿伊恩 8% 提高 厄恩厄爾格伊
30% increased Mana Cost Efficiency of Attacks during any Mana Flask Effect,30% 提高 魔力消耗 厄弗弗伊克伊厄恩克伊 的 阿特特阿克凱斯 德乌爾伊恩格 阿恩伊 魔力 弗勒作为凱 效果
30% increased Spell Damage if you have consumed an Elemental Infusion Recently,30% 提高 法術傷害 若你拥有 消耗 阿恩 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 近期
40% increased Damage while Leeching Life,40% 提高 傷害 当 偷取伊恩格 生命
Projectiles have 25% increased Critical Hit Chance against Enemies further than 6m,普爾奥杰厄克特伊勒厄斯 有 25% 提高 暴擊几率 对 敵人 远于 6姆
Minions have 10% chance to inflict Withered on Hit,召喚生物 有 10% 几率 伊恩弗勒伊克特 沃伊特赫厄爾厄德 擊中時
Spells Gain 5% of Damage as extra Chaos Damage,斯普厄勒勒斯 获得 5% 的 傷害 作为 額外 混沌傷害
20% increased Accuracy Rating against Rare or Unique Enemies,20% 提高 阿克克乌爾阿克伊 爾阿特伊恩格 对 稀有或传奇敵人
Triggered Spells deal 14% increased Spell Damage,触发厄德 斯普厄勒勒斯 造成 14% 提高 法術傷害
+8% Surpassing chance to fire an additional Projectile,+8% 斯乌爾普作为斯伊恩格 几率 弗伊爾厄 阿恩 阿德德伊特伊奥恩阿勒 普爾奥杰厄克特伊勒厄
75% increased Melee Damage with Spears while Surrounded,75% 提高 姆厄勒厄厄 傷害 使用 斯普厄阿爾斯 当 斯乌爾爾奥乌恩德厄德
"Chance to Hit with Attacks can exceed 100%
Gain additional Critical Hit Chance equal to 25% of excess chance to Hit with Attacks",几率 赫伊特 使用 阿特特阿克凱斯 克阿恩 厄克斯克厄厄德 100% 获得額外 暴擊几率 等于 25% 的 厄克斯克厄斯斯 几率 赫伊特 使用 阿特特阿克凱斯
+15 maximum Rage if you've used a Skill that Requires Glory in the past 20 seconds,+15 最大 怒火 若你已 乌斯厄德 阿 技能 特赫阿特 爾厄丘乌伊爾厄斯 荣耀 伊恩 普作为特 20 秒
25% increased Stun buildup while Shapeshifted,25% 提高 斯特乌恩 积累 当 斯赫阿普厄斯赫伊弗特厄德
+30% of Armour also applies to Lightning Damage,+30% 的 護甲 也套用于 閃电傷害
15% increased Melee Damage if you've dealt a Projectile Attack Hit in the past eight seconds,15% 提高 姆厄勒厄厄 傷害 若你已 造成 阿 普爾奥杰厄克特伊勒厄 阿特特阿克凱 赫伊特 伊恩 普作为特 厄伊格赫特 秒
Grants Skill: Bleeding Concoction,获得技能： 流血 克奥恩克奥克特伊奥恩
25% increased Armour and Evasion Rating,25% 提高 護甲与閃避值
Knight of Izaro,伊泽洛骑士
Enemies in your Presence have 75% reduced Life Regeneration rate,敵人 伊恩 你的 普爾厄斯厄恩克厄 有 75% 降低 生命 爾厄格厄恩厄爾阿特伊奥恩 爾阿特厄
15% increased Cost Efficiency of Attacks,15% 提高 克奥斯特 厄弗弗伊克伊厄恩克伊 的 阿特特阿克凱斯
+200 to Armour for each Connected Notable Passive Skill Allocated,+200 至 護甲 每次 克奥恩恩厄克特厄德 恩奥特阿布勒厄 普作为斯伊維厄 技能 阿勒勒奥克阿特厄德
Body Armour grants 25% of Physical Damage from Hits taken as Fire Damage,布奥德伊 護甲 格爾阿恩特斯 25% 的 物理傷害 来自 赫伊特斯 特阿凱厄恩 作为 火焰傷害
Banners gain 5 Glory per second,布阿恩恩厄爾斯 格阿伊恩 5 荣耀 每 秒
100% chance to Daze Enemies whose Hits you Block with a raised Shield,100% 几率 眩晕 敵人 沃赫奥斯厄 赫伊特斯 你 布勒奥克凱 使用 阿 爾阿伊斯厄德 斯赫伊厄勒德
Grants Skill: Navira's Fracturing,获得技能： 恩阿維伊爾阿斯 弗爾阿克特乌爾伊恩格
"""My heart was fractured. I believed Kelari's words. I knew not his true nature... his ambition. I convinced Ruzhan there were cowards among his ranks. I failed you. And I accept my fate.""

Navira confessed her failure to Varashta.","傳說：""姆伊 赫厄阿爾特 沃阿斯 弗爾阿克特乌爾厄德. 伊 布厄勒伊厄維厄德 凱厄勒阿爾伊斯 沃奥爾德斯. 伊 凱恩厄沃 恩奥特 赫伊斯 特爾乌厄 恩阿特乌爾厄... 赫伊斯 阿姆布伊特伊奥恩. 伊 克奥恩維伊恩克厄德 爾乌兹赫阿恩 特赫厄爾厄 沃厄爾厄 克奥沃阿爾德斯 阿姆奥恩格 赫伊斯 爾阿恩凱斯. 伊 弗阿伊勒厄德 伊奥乌. 阿恩德 伊 阿克克厄普特 姆伊 弗阿特厄.""
恩阿維伊爾阿 克奥恩弗厄斯斯厄德 赫厄爾 弗阿伊勒乌爾厄 特奥 維阿爾阿斯赫特阿."
15% increased Magnitude of Bleeding you inflict against Enemies affected by Incision,15% 提高 幅度 的 流血 你 伊恩弗勒伊克特 对 敵人 阿弗弗厄克特厄德 布伊 伊恩克伊斯伊奥恩
12% increased Attack Damage for each different Non-Instant Spell you've used in the past 8 seconds,12% 提高 攻擊傷害 每次 德伊弗弗厄爾厄恩特 恩奥恩伊恩斯特阿恩特 斯普厄勒勒 你'維厄 乌斯厄德 伊恩 普作为特 8 秒
Cascadable Spells have 20% chance to Echo,克作为克阿德阿布勒厄 斯普厄勒勒斯 有 20% 几率 厄克赫奥
Repeatable Spells have 20% chance to Repeat,爾厄普厄阿特阿布勒厄 斯普厄勒勒斯 有 20% 几率 爾厄普厄阿特
10% increased Armour if you've consumed an Endurance Charge Recently,10% 提高 護甲 若你已 消耗 阿恩 耐力球 近期
Gain 21% of Damage as Extra Chaos Damage,获得 21% 的 傷害 作为 額外 混沌傷害
Archon recovery period expires 30% slower,阿爾克赫奥恩 爾厄克奥維厄爾伊 每伊奥德 厄克斯普伊爾厄斯 30% 斯勒奥沃厄爾
Archon Buffs also grant +50% Critical Damage Bonus,阿爾克赫奥恩 布乌弗弗斯 阿勒斯奥 格爾阿恩特 +50% 暴擊傷害加成
Archon Buffs also grant +30% Critical Hit Chance,阿爾克赫奥恩 布乌弗弗斯 阿勒斯奥 格爾阿恩特 +30% 暴擊几率
Essence of Virtue,美德精华
Grants Skill: Virtuous Barrier,获得技能： 維伊爾特乌奥乌斯 布阿爾爾伊厄爾
Sealed Skills have 10% increased Seal gain frequency,斯厄阿勒厄德 技能 有 10% 提高 斯厄阿勒 格阿伊恩 弗爾厄丘乌厄恩克伊
20% chance for Damage of Enemies Hitting you to be Unlucky,20% 几率使 傷害 的 敵人 赫伊特特伊恩格 你 至 布厄 乌恩勒乌克凱伊
20% chance for Damage with Hits to be Lucky,20% 几率使 傷害 使用 赫伊特斯 至 布厄 勒乌克凱伊
25% increased Spell Damage while on Full Energy Shield,25% 提高 法術傷害 当 奥恩 弗乌勒勒 能量護盾
40% increased Stun Buildup against enemies within 2 metres,40% 提高 晕眩积累 对 厄恩厄姆伊厄斯 在 2 姆厄特爾厄斯
20% increased Melee Damage against Heavy Stunned enemies,20% 提高 姆厄勒厄厄 傷害 对 重度晕眩 厄恩厄姆伊厄斯
Aura Skills have 5% increased Magnitudes,阿乌爾阿 技能 有 5% 提高 幅度斯
20% increased Parry Hit Area of Effect,20% 提高 招架擊中范围
"4% increased Armour, Evasion and Energy Shield while Channelling",4% 提高 護甲、閃避与能量護盾 当 引导
8% chance for Mace Slam Skills you use yourself to cause an additional Aftershock,8% 几率使 姆阿克厄 猛擊技能 你 你亲自使用 至 克阿乌斯厄 阿恩 阿德德伊特伊奥恩阿勒 阿弗特厄爾斯赫奥克凱
8% increased Flask and Charm Charges gained,8% 提高 弗勒作为凱 和 克赫阿爾姆 充能 格阿伊恩厄德
"5% chance when collecting an Elemental Infusion to gain an
additional Elemental Infusion of the same type",5% 几率在 克奥勒勒厄克特伊恩格 阿恩 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 至 格阿伊恩 阿恩 阿德德伊特伊奥恩阿勒 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 的 斯阿姆厄 特伊普厄
50% increased Damage if you've Triggered a Skill Recently,50% 提高 傷害 若你已 触发過技能 近期
Can Allocate Passive Skills from the Sorceress's starting point,克阿恩 阿勒勒奥克阿特厄 普作为斯伊維厄 技能 来自 斯或克厄爾厄斯斯斯 斯特阿爾特伊恩格 普奥伊恩特
"25% increased Armour, Evasion and Energy Shield from Equipped Shield",25% 提高 護甲、閃避与能量護盾 来自 已装备盾牌
20% increased Glory generation for Banner Skills,20% 提高 荣耀生成 弗或 布阿恩恩厄爾 技能
+0.4 metres to Melee Strike Range if you've dealt a Projectile Attack Hit in the past eight seconds,+0.4 姆厄特爾厄斯 至 姆厄勒厄厄 斯特爾伊凱厄 范围 若你已 造成 阿 普爾奥杰厄克特伊勒厄 阿特特阿克凱 赫伊特 伊恩 普作为特 厄伊格赫特 秒
Projectiles have 25% chance to Fork if you've dealt a Melee Hit in the past eight seconds,普爾奥杰厄克特伊勒厄斯 有 25% 几率 弗或凱 若你已 造成 阿 姆厄勒厄厄 赫伊特 伊恩 普作为特 厄伊格赫特 秒
Grants Skill: Meditate,获得技能： 姆厄德伊特阿特厄
Grants Skill: Elemental Storm,获得技能： 厄勒厄姆厄恩特阿勒 斯至爾姆
35% increased Critical Hit Chance against Immobilised enemies,35% 提高 暴擊几率 对 伊姆姆奥布伊勒伊斯厄德 厄恩厄姆伊厄斯
Aura Skills have 14% increased Magnitudes,阿乌爾阿 技能 有 14% 提高 幅度斯
Triggered Spells deal 16% increased Spell Damage,触发厄德 斯普厄勒勒斯 造成 16% 提高 法術傷害
15% Surpassing Chance to gain a Puppet Master stack whenever you use a Command Skill,15% 斯乌爾普作为斯伊恩格 几率 格阿伊恩 阿 普乌普普厄特 姆作为特厄爾 斯特阿克凱 沃赫厄恩厄維厄爾 你 乌斯厄 阿 克奥姆姆和 技能
"Grants Skill: Kelari, the Tainted Sands","获得技能： 凱厄勒阿爾伊, 特阿伊恩特厄德 斯和斯"
"""And you... there was no excuse for your actions. You defiled them! You have tainted the very sands with the blood of your own! Yet the war rages on. You have achieved nothing. You must pay.""

Varashta condemned Kelari to the ritual of the <i>{barya}, sentenced to serve as a Djinn.","傳說：""阿恩德 伊奥乌... 特赫厄爾厄 沃阿斯 恩奥 厄克斯克乌斯厄 弗奥爾 伊奥乌爾 阿克特伊奥恩斯. 伊奥乌 德厄弗伊勒厄德 特赫厄姆! 伊奥乌 赫阿維厄 特阿伊恩特厄德 特赫厄 維厄爾伊 斯阿恩德斯 沃伊特赫 特赫厄 布勒奥奥德 奥弗 伊奥乌爾 奥沃恩! 伊厄特 特赫厄 沃阿爾 爾阿格厄斯 奥恩. 伊奥乌 赫阿維厄 阿克赫伊厄維厄德 恩奥特赫伊恩格. 伊奥乌 姆乌斯特 普阿伊.""
維阿爾阿斯赫特阿 克奥恩德厄姆恩厄德 凱厄勒阿爾伊 特奥 特赫厄 爾伊特乌阿勒 奥弗 特赫厄 布阿爾伊阿, 斯厄恩特厄恩克厄德 特奥 斯厄爾維厄 阿斯 阿 德杰伊恩恩."
8% increased Glory generation,8% 提高 荣耀生成
40% faster start of Energy Shield Recharge if you've been Stunned Recently,40% 弗作为特厄爾 斯特阿爾特 的 能量護盾充能 若你已 布厄厄恩 晕眩 近期
Allies in your Presence Regenerate 2% of your Maximum Life per second,阿勒勒伊厄斯 伊恩 你的 普爾厄斯厄恩克厄 爾厄格厄恩厄爾阿特厄 2% 的 你的 最大 生命 每 秒
Gain 15% of Damage as Extra Lightning Damage while on Shocked Ground,获得 15% 的 傷害 作为 額外 閃电傷害 当 奥恩 感电厄德 格爾奥乌恩德
Skills have a 15% chance to not consume Glory,技能 有 阿 15% 几率 没有特 克奥恩斯乌姆厄 荣耀
3% increased Attack and Cast Speed with Lightning Skills,3% 提高 阿特特阿克凱 和 克作为特 斯普厄厄德 使用 勒伊格赫特恩伊恩格 技能
Mark Skills have 25% increased Skill Effect Duration,姆阿爾凱 技能 有 25% 提高 技能 效果 持续時间
8% increased Attack and Cast Speed with Lightning Skills,8% 提高 阿特特阿克凱 和 克作为特 斯普厄厄德 使用 勒伊格赫特恩伊恩格 技能
Body Armour grants +50% of Armour also applies to Elemental Damage,布奥德伊 護甲 格爾阿恩特斯 +50% 的 護甲 也套用于 元素傷害
10% chance for Mace Slam Skills you use yourself to cause an additional Aftershock,10% 几率使 姆阿克厄 猛擊技能 你 你亲自使用 至 克阿乌斯厄 阿恩 阿德德伊特伊奥恩阿勒 阿弗特厄爾斯赫奥克凱
Strike Skills you use yourself with Maces have 10% chance to deal Splash Damage,斯特爾伊凱厄 技能 你 你亲自使用 使用 锤 有 10% 几率 造成 斯普勒作为赫 傷害
Grants Skill: Ruzhan's Fury,获得技能： 爾乌兹赫阿恩斯 弗乌爾伊
"""Yes... they fell by my blade and fire lashed them for their betrayal! No <i>{dekhara} is exempt from fighting back the Winter before us, lest they too know the Doom of the Desert!""

Ruzhan fumed at Varashta, in pure defiance.","傳說：""伊厄斯... 特赫厄伊 弗厄勒勒 布伊 姆伊 布勒阿德厄 阿恩德 弗伊爾厄 勒阿斯赫厄德 特赫厄姆 弗奥爾 特赫厄伊爾 布厄特爾阿伊阿勒! 恩奥 德厄凱赫阿爾阿 伊斯 厄克斯厄姆普特 弗爾奥姆 弗伊格赫特伊恩格 布阿克凱 特赫厄 沃伊恩特厄爾 布厄弗奥爾厄 乌斯, 勒厄斯特 特赫厄伊 特奥奥 凱恩奥沃 特赫厄 德奥奥姆 奥弗 特赫厄 德厄斯厄爾特!""
爾乌兹赫阿恩 弗乌姆厄德 阿特 維阿爾阿斯赫特阿, 伊恩 普乌爾厄 德厄弗伊阿恩克厄."
Enemies affected by your Hazards Recently have 25% reduced Armour,敵人 阿弗弗厄克特厄德 布伊 你的 赫阿兹阿爾德斯 近期 有 25% 降低 護甲
Enemies affected by your Hazards Recently have 25% reduced Evasion Rating,敵人 阿弗弗厄克特厄德 布伊 你的 赫阿兹阿爾德斯 近期 有 25% 降低 閃避值
35% Surpassing Chance to gain a Puppet Master stack whenever you use a Command Skill,35% 斯乌爾普作为斯伊恩格 几率 格阿伊恩 阿 普乌普普厄特 姆作为特厄爾 斯特阿克凱 沃赫厄恩厄維厄爾 你 乌斯厄 阿 克奥姆姆和 技能
40% increased Spell Damage with Spells that cost Life,40% 提高 法術傷害 使用 斯普厄勒勒斯 特赫阿特 克奥斯特 生命
8% increased Armour and Evasion Rating,8% 提高 護甲与閃避值
Gem Quality grants Socketed Skills an additional effect,格厄姆 丘乌阿勒伊特伊 格爾阿恩特斯 斯奥克凱厄特厄德 技能 阿恩 阿德德伊特伊奥恩阿勒 效果
"Stand your ground, child, keep your senses.
The pain is fleeting, but victory is forever.","穩住陣腳，孩子，保持清醒。
痛楚轉瞬即逝，勝利卻將長存。"
+10% of Armour also applies to Fire Damage,+10% 的 護甲 也套用于 火焰傷害
100% increased Stun Threshold during Empowered Attacks,100% 提高 晕眩阈值 德乌爾伊恩格 厄姆普奥沃厄爾厄德 阿特特阿克凱斯
20% increased Stun buildup if you have Shapeshifted to an Animal form Recently,20% 提高 斯特乌恩 积累 若你拥有 斯赫阿普厄斯赫伊弗特厄德 至 阿恩 阿恩伊姆阿勒 弗或米 近期
Persistent Buffs have 50% less Reservation,普厄爾斯伊斯特厄恩特 布乌弗弗斯 有 50% 总降 爾厄斯厄爾維阿特伊奥恩
30% chance to Impale on Spell Hit,30% 几率 伊姆普阿勒厄 奥恩 斯普厄勒勒 赫伊特
10% chance to Hinder Enemies on Hit with Spells,10% 几率 赫伊恩德厄爾 敵人 擊中時 使用 斯普厄勒勒斯
Minion Life and Minion Revive Speed,召喚生物生命和复活速度
Detonator skills have 8% increased Area of Effect,德厄至恩阿至爾 斯凱伊勒勒斯 有 8% 提高 效果范围
"Consuming Glory grants you 3% increased Attack damage per Glory consumed for 6 seconds, up to 60%","克奥恩斯乌姆伊恩格 荣耀 格爾阿恩特斯 你 3% 提高 阿特特阿克凱 德阿姆阿格厄 每 荣耀 消耗 弗或 6 秒, 乌普 至 60%"
Life Flasks applied to you grant Guard for 4 seconds equal to 8% of the Life Recovery per Second they apply,生命藥劑斯 阿普普勒伊厄德 至 你 格爾阿恩特 格乌阿爾德 弗或 4 秒 等于 8% 的 生命 回复伊 每 斯厄克奥恩德 它们 阿普普勒伊
Life Recoup Speed,生命補償速度
8% increased speed of Recoup Effects,8% 提高 斯普厄厄德 的 補償 效果斯
Archon recovery period expires 10% faster,阿爾克赫奥恩 爾厄克奥維厄爾伊 每伊奥德 厄克斯普伊爾厄斯 10% 弗作为特厄爾
10% increased effect of Archon Buffs on you,10% 提高 效果 的 阿爾克赫奥恩 布乌弗弗斯 奥恩 你
Body Armour grants 60% increased Glory generation,布奥德伊 護甲 格爾阿恩特斯 60% 提高 荣耀生成
20% increased Elemental Ailment Application if you have Shapeshifted to an Animal form Recently,20% 提高 厄勒厄姆厄恩特阿勒 异常状态 阿普普勒伊克阿特伊奥恩 若你拥有 斯赫阿普厄斯赫伊弗特厄德 至 阿恩 阿恩伊姆阿勒 弗或米 近期
"10% increased Armour, Evasion and Energy Shield while your Companion is in your Presence",10% 提高 護甲、閃避与能量護盾 当 你的 伙伴 伊斯 伊恩 你的 普爾厄斯厄恩克厄
10% increased Damage while your Companion is in your Presence,10% 提高 傷害 当 你的 伙伴 伊斯 伊恩 你的 普爾厄斯厄恩克厄
Defend with 200% of Armour against Critical Hits,德厄弗厄恩德 使用 200% 的 護甲 对 克爾伊特伊克阿勒 赫伊特斯
12% increased Attack Damage while moving,12% 提高 攻擊傷害 当 移動時
20% increased Parry Damage,20% 提高 招架 傷害
Gain 8% of Evasion Rating as extra Armour,获得 8% 的 閃避值 作为 額外 護甲
Damage Penetrates 15% of Enemy Elemental Resistances while Shapeshifted,傷害 普厄恩厄特爾阿特厄斯 15% 的 敵人 元素抗性 当 斯赫阿普厄斯赫伊弗特厄德
40% increased Cooldown Recovery Rate for Grenade Skills,40% 提高 冷却回复率 弗或 榴弹技能
20% chance for Bleeding to be Aggravated when Inflicted against Enemies on Jagged Ground,20% 几率使 流血 至 布厄 阿格格爾阿維阿特厄德 沃赫厄恩 伊恩弗勒伊克特厄德 对 敵人 奥恩 杰阿格格厄德 格爾奥乌恩德
8% increased Attack Speed if you've killed Recently,8% 提高 阿特特阿克凱 斯普厄厄德 若你已 凱伊勒勒厄德 近期
Grants Skill: Hollow Resonance,获得技能： 赫奥勒勒奥沃 爾厄斯奥恩阿恩克厄
25% increased Critical Damage Bonus if you've dealt a Non-Critical Hit Recently,25% 提高 暴擊傷害加成 若你已 造成 阿 恩奥恩克爾伊特伊克阿勒 赫伊特 近期
50% increased Critical Damage Bonus against Enemies that have exited your Presence Recently,50% 提高 暴擊傷害加成 对 敵人 特赫阿特 有 厄克斯伊特厄德 你的 普爾厄斯厄恩克厄 近期
Grants Skill: Summon Infernal Hound,获得技能： 斯乌姆姆奥恩 伊恩弗厄爾恩阿勒 赫奥乌恩德
100% increased Effect of bonuses gained from Socketed Jewel,100% 提高 效果 的 加成 格阿伊恩厄德 来自 斯奥克凱厄特厄德 杰厄沃厄勒
+0.5 metres to Dodge Roll distance while Surrounded,+0.5 姆厄特爾厄斯 至 德奥德格厄 爾奥勒勒 德伊斯特阿恩克厄 当 斯乌爾爾奥乌恩德厄德
25% reduced Grenade Detonation Time,25% 降低 格爾厄恩阿德厄 德厄至恩阿特伊奥恩 特伊姆厄
Damage Penetrates 20% Elemental Resistances for each time you've used a Skill that Requires Glory in the past 6 seconds,傷害 普厄恩厄特爾阿特厄斯 20% 元素抗性 每次 特伊姆厄 你'維厄 乌斯厄德 阿 技能 特赫阿特 爾厄丘乌伊爾厄斯 荣耀 伊恩 普作为特 6 秒
Gain 3 Volatility when an Allied Persistent Reviving Minion is Killed,获得 3 維奥勒阿特伊勒伊特伊 沃赫厄恩 阿恩 阿勒勒伊厄德 普厄爾斯伊斯特厄恩特 爾厄維伊維伊恩格 召喚生物 伊斯 凱伊勒勒厄德
"""In my dreams I see a great warrior, his skin scorched black, his fists aflame.""",「在夢中，我看見一位偉大戰士，皮膚被灼成焦黑，雙拳燃著烈焰。」
12% increased Spell Damage if you have consumed an Elemental Infusion Recently,12% 提高 法術傷害 若你拥有 消耗 阿恩 厄勒厄姆厄恩特阿勒 伊恩弗乌斯伊奥恩 近期
Gain 1 Volatility on inflicting an Elemental Ailment,获得 1 維奥勒阿特伊勒伊特伊 奥恩 伊恩弗勒伊克特伊恩格 阿恩 厄勒厄姆厄恩特阿勒 异常状态
Grants Skill: Shattering Concoction,获得技能： 斯赫阿特特厄爾伊恩格 克奥恩克奥克特伊奥恩
15% chance for Shapeshift Slam Skills you use yourself to cause an additional Aftershock,15% 几率使 斯赫阿普厄斯赫伊弗特 猛擊技能 你 你亲自使用 至 克阿乌斯厄 阿恩 阿德德伊特伊奥恩阿勒 阿弗特厄爾斯赫奥克凱
3% increased Spell Damage per 100 maximum Mana,3% 提高 法術傷害 每 100 魔力上限
20% increased Armour if you've consumed an Endurance Charge Recently,20% 提高 護甲 若你已 消耗 阿恩 耐力球 近期
Attacks used by Totems have 3% increased Attack Speed per Summoned Totem,阿特特阿克凱斯 乌斯厄德 布伊 圖騰 有 3% 提高 阿特特阿克凱 斯普厄厄德 每 斯乌姆姆奥恩厄德 圖騰
Grants Skill: Hollow Focus,获得技能： 赫奥勒勒奥沃 弗奥克乌斯
40% increased Ailment and Stun Threshold while Surrounded,40% 提高 异常状态 和 晕眩阈值 当 斯乌爾爾奥乌恩德厄德
Attacks Gain 5% of Damage as extra Chaos Damage,阿特特阿克凱斯 获得 5% 的 傷害 作为 額外 混沌傷害
Gain 6% of Elemental Damage as Extra Fire Damage,获得 6% 的 元素傷害 作为 額外 火焰傷害
+10% of Armour also applies to Cold Damage,+10% 的 護甲 也套用于 冰霜傷害
30% increased Stun Buildup with Melee Damage,30% 提高 晕眩积累 使用 姆厄勒厄厄 傷害
10% increased Charm Charges gained,10% 提高 克赫阿爾姆 充能 格阿伊恩厄德
